"","x"
"1007","Tb927.3.850"
"1008","Tb927.3.880"
"1009","Tb927.3.890"
"1010","Tb927.3.900"
"1011","Tb927.3.910"
"1012","Tb927.3.920"
"1013","Tb927.3.930"
"1014","Tb927.3.950"
"1015","Tb927.3.1020"
"1016","Tb927.3.1070"
"1017","Tb927.3.1090"
"1018","Tb927.3.1130"
"1019","Tb927.3.1160"
"1020","Tb927.3.1190"
"1021","Tb927.3.1200"
"1022","Tb927.3.1210"
"1023","Tb927.3.1250"
"1024","Tb927.3.1260"
"1025","Tb927.3.1280"
"1026","Tb927.3.1290"
"1027","Tb927.3.1300"
"1028","Tb927.3.1310"
"1029","Tb927.3.1320"
"1030","Tb927.3.1350"
"1031","Tb927.3.1380"
"1032","Tb927.3.1400"
"1033","Tb927.3.1410"
"1034","Tb927.3.1420"
"1035","Tb927.3.1480"
"1036","Tb927.3.1490"
"1037","Tb927.3.1500"
"1038","Tb927.3.1540"
"1039","Tb927.3.1580"
"1040","Tb927.3.1620"
"1041","Tb927.3.1680"
"1042","Tb927.3.1690"
"1043","Tb927.3.1720"
"1044","Tb927.3.1790"
"1045","Tb927.3.1800"
"1046","Tb927.3.1860"
"1047","Tb927.3.1870"
"1048","Tb927.3.1880"
"1049","Tb927.3.1920"
"1050","Tb927.3.1960"
"1051","Tb927.3.2020"
"1052","Tb927.3.2040"
"1053","Tb927.3.2050"
"1054","Tb927.3.2070"
"1055","Tb927.3.2080"
"1056","Tb927.3.2090"
"1057","Tb927.3.2100"
"1058","Tb927.3.2110"
"1059","Tb927.3.2130"
"1060","Tb927.3.2140"
"1061","Tb927.3.2150"
"1062","Tb927.3.2170"
"1063","Tb927.3.2190"
"1064","Tb927.3.2200"
"1065","Tb927.3.2220"
"1066","Tb927.3.2230"
"1067","Tb927.3.2240"
"1068","Tb927.3.2260"
"1069","Tb927.3.2270"
"1070","Tb927.3.2280"
"1071","Tb927.3.2290"
"1072","Tb927.3.2310"
"1073","Tb927.3.2340"
"1074","Tb927.3.2380"
"1075","Tb927.3.2400"
"1076","Tb927.3.2410"
"1077","Tb927.3.2430"
"1078","Tb927.3.2440"
"1079","Tb927.3.2450"
"1080","Tb927.3.2600"
"1081","Tb927.3.2610"
"1082","Tb927.3.2640"
"1083","Tb927.3.2680"
"1084","Tb927.3.2700"
"1085","Tb927.3.2730"
"1086","Tb927.3.2750"
"1087","Tb927.3.2760"
"1088","Tb927.3.2810"
"1089","Tb927.3.2830"
"1090","Tb927.3.2880"
"1091","Tb927.3.2890"
"1092","Tb927.3.2900"
"1093","Tb927.3.2940"
"1094","Tb927.3.3030"
"1095","Tb927.3.3050"
"1096","Tb927.3.3060"
"1097","Tb927.3.3110"
"1098","Tb927.3.3120"
"1099","Tb927.3.3130"
"1100","Tb927.3.3160"
"1101","Tb927.3.3180"
"1102","Tb927.3.3190"
"1103","Tb927.3.3220"
"1104","Tb927.3.3230"
"1105","Tb927.3.3240"
"1106","Tb927.3.3260"
"1107","Tb927.3.3310"
"1108","Tb927.3.3320"
"1109","Tb927.3.3330"
"1110","Tb927.3.3360"
"1111","Tb927.3.3370"
"1112","Tb927.3.3380"
"1113","Tb927.3.3390"
"1114","Tb927.3.3400"
"1115","Tb927.3.3410"
"1116","Tb927.3.3440"
"1117","Tb927.3.3460"
"1118","Tb927.3.3470"
"1119","Tb927.3.3490"
"1120","Tb927.3.3510"
"1121","Tb927.3.3520"
"1122","Tb927.3.3550"
"1123","Tb927.3.3560"
"1124","Tb927.3.3570"
"1125","Tb927.3.3590"
"1126","Tb927.3.3600"
"1127","Tb927.3.3610"
"1128","Tb927.3.3660"
"1129","Tb927.3.3700"
"1130","Tb927.3.3720"
"1131","Tb927.3.3850"
"1132","Tb927.3.3860"
"1133","Tb927.3.3890"
"1134","Tb927.3.3920"
"1135","Tb927.3.3970"
"1136","Tb927.3.3990"
"1137","Tb927.3.4010"
"1138","Tb927.3.4020"
"1139","Tb927.3.4030"
"1140","Tb927.3.4040"
"1141","Tb927.3.4050"
"1142","Tb927.3.4060"
"1143","Tb927.3.4080"
"1144","Tb927.3.4090"
"1145","Tb927.3.4140"
"1146","Tb927.3.4180"
"1147","Tb927.3.4190"
"1148","Tb927.3.4200"
"1149","Tb927.3.4210"
"1150","Tb927.3.4240"
"1151","Tb927.3.4250"
"1152","Tb927.3.4260"
"1153","Tb927.3.4270"
"1154","Tb927.3.4290"
"1155","Tb927.3.4350"
"1156","Tb927.3.4360"
"1157","Tb927.3.4370"
"1158","Tb927.3.4390"
"1159","Tb927.3.4420"
"1160","Tb927.3.4430"
"1161","Tb927.3.4490"
"1162","Tb927.3.4500"
"1163","Tb927.3.4520"
"1164","Tb927.3.4570"
"1165","Tb927.3.4600"
"1166","Tb927.3.4620"
"1167","Tb927.3.4640"
"1168","Tb927.3.4670"
"1169","Tb927.3.4760"
"1170","Tb927.3.4800"
"1171","Tb927.3.4810"
"1172","Tb927.3.4820"
"1173","Tb927.3.4830"
"1174","Tb927.3.4840"
"1175","Tb927.3.4860"
"1176","Tb927.3.4880"
"1177","Tb927.3.4890"
"1178","Tb927.3.4910"
"1179","Tb927.3.4940"
"1180","Tb927.3.4960"
"1181","Tb927.3.4990"
"1182","Tb927.3.5020"
"1183","Tb927.3.5030"
"1184","Tb927.3.5040"
"1185","Tb927.3.5050"
"1186","Tb927.3.5090"
"1187","Tb927.3.5100"
"1188","Tb927.3.5120"
"1189","Tb927.3.5130"
"1190","Tb927.3.5170"
"1191","Tb927.3.5180"
"1192","Tb927.3.5190"
"1193","Tb927.3.5200"
"1194","Tb927.3.5210"
"1195","Tb927.3.5240"
"1196","Tb927.3.5300"
"1197","Tb927.3.5340"
"1198","Tb927.3.5350"
"1199","Tb927.3.5370"
"1200","Tb927.3.5400"
"1201","Tb927.3.5430"
"1202","Tb927.3.5440"
"1203","Tb927.3.5470"
"1204","Tb927.3.5510"
"1205","Tb927.3.5550"
"1206","Tb927.3.5620"
"1207","Tb927.3.5640"
"1208","Tb927.3.5750"
"1209","Tb927.3.5790"
"1210","Tb927.3.5820"
"1211","Tb927.4.100"
"1212","Tb927.4.110"
"1213","Tb927.4.190"
"1214","Tb927.4.220"
"1215","Tb927.4.240"
"1216","Tb927.4.250"
"1217","Tb927.4.260"
"1218","Tb927.4.300"
"1219","Tb927.4.310"
"1220","Tb927.4.320"
"1221","Tb927.4.330"
"1222","Tb927.4.360"
"1223","Tb927.4.380"
"1224","Tb927.4.420"
"1225","Tb927.4.440"
"1226","Tb927.4.450"
"1227","Tb927.4.460"
"1228","Tb927.4.470"
"1229","Tb927.4.520"
"1230","Tb927.4.560"
"1231","Tb927.4.590"
"1232","Tb927.4.610"
"1233","Tb927.4.650"
"1234","Tb927.4.660"
"1235","Tb927.4.670"
"1236","Tb927.4.680"
"1237","Tb927.4.720"
"1238","Tb927.4.730"
"1239","Tb927.4.750"
"1240","Tb927.4.780"
"1241","Tb927.4.800"
"1242","Tb927.4.840"
"1243","Tb927.4.860"
"1244","Tb927.4.870"
"1245","Tb927.4.890"
"1246","Tb927.4.900"
"1247","Tb927.4.920"
"1248","Tb927.4.930"
"1249","Tb927.4.950"
"1250","Tb927.4.970"
"1251","Tb927.4.980"
"1252","Tb927.4.990"
"1253","Tb927.4.1010"
"1254","Tb927.4.1030"
"1255","Tb927.4.1040"
"1256","Tb927.4.1060"
"1257","Tb927.4.1090"
"1258","Tb927.4.1100"
"1259","Tb927.4.1110"
"1260","Tb927.4.1120"
"1261","Tb927.4.1150"
"1262","Tb927.4.1170"
"1263","Tb927.4.1180"
"1264","Tb927.4.1190"
"1265","Tb927.4.1200"
"1266","Tb927.4.1220"
"1267","Tb927.4.1240"
"1268","Tb927.4.1250"
"1269","Tb927.4.1260"
"1270","Tb927.4.1270"
"1271","Tb927.4.1280"
"1272","Tb927.4.1320"
"1273","Tb927.4.1330"
"1274","Tb927.4.1340"
"1275","Tb927.4.1430"
"1276","Tb927.4.1440"
"1277","Tb927.4.1470"
"1278","Tb927.4.1490"
"1279","Tb927.4.1500"
"1280","Tb927.4.1510"
"1281","Tb927.4.1520"
"1282","Tb927.4.1530"
"1283","Tb927.4.1540"
"1284","Tb927.4.1550"
"1285","Tb927.4.1560"
"1286","Tb927.4.1570"
"1287","Tb927.4.1580"
"1288","Tb927.4.1590.2"
"1289","Tb927.4.1600"
"1290","Tb927.4.1630"
"1291","Tb927.4.1640"
"1292","Tb927.4.1650"
"1293","Tb927.4.1660"
"1294","Tb927.4.1730"
"1295","Tb927.4.1780"
"1296","Tb927.4.1810"
"1297","Tb927.4.1820"
"1298","Tb927.4.1830"
"1299","Tb927.4.1840"
"1300","Tb927.4.1900"
"1301","Tb927.4.1920"
"1302","Tb927.4.1940"
"1303","Tb927.4.1950"
"1304","Tb927.4.1980"
"1305","Tb927.4.2000"
"1306","Tb927.4.2020"
"1307","Tb927.4.2030"
"1308","Tb927.4.2040"
"1309","Tb927.4.2060"
"1310","Tb927.4.2070"
"1311","Tb927.4.2100"
"1312","Tb927.4.2120"
"1313","Tb927.4.2130"
"1314","Tb927.4.2140"
"1315","Tb927.4.2160"
"1316","Tb927.4.2180"
"1317","Tb927.4.2200"
"1318","Tb927.4.2240"
"1319","Tb927.4.2260"
"1320","Tb927.4.2280"
"1321","Tb927.4.2290"
"1322","Tb927.4.2310"
"1323","Tb927.4.2370"
"1324","Tb927.4.2380"
"1325","Tb927.4.2390"
"1326","Tb927.4.2400"
"1327","Tb927.4.2410"
"1328","Tb927.4.2420"
"1329","Tb927.4.2440"
"1330","Tb927.4.2460"
"1331","Tb927.4.2470"
"1332","Tb927.4.2500"
"1333","Tb927.4.2520"
"1334","Tb927.4.2530"
"1335","Tb927.4.2560"
"1336","Tb927.4.2580"
"1337","Tb927.4.2590"
"1338","Tb927.4.2600"
"1339","Tb927.4.2620"
"1340","Tb927.4.2630"
"1341","Tb927.4.2650"
"1342","Tb927.4.2660"
"1343","Tb927.4.2670"
"1344","Tb927.4.2690"
"1345","Tb927.4.2710"
"1346","Tb927.4.2720"
"1347","Tb927.4.2740"
"1348","Tb927.4.2820"
"1349","Tb927.4.2830"
"1350","Tb927.4.2850"
"1351","Tb927.4.2860"
"1352","Tb927.4.2870"
"1353","Tb927.4.2880"
"1354","Tb927.4.2890"
"1355","Tb927.4.2910"
"1356","Tb927.4.2920"
"1357","Tb927.4.2930"
"1358","Tb927.4.2960"
"1359","Tb927.4.2970"
"1360","Tb927.4.2990"
"1361","Tb927.4.3000"
"1362","Tb927.4.3020"
"1363","Tb927.4.3030"
"1364","Tb927.4.3050"
"1365","Tb927.4.3070"
"1366","Tb927.4.3080"
"1367","Tb927.4.3090"
"1368","Tb927.4.3110"
"1369","Tb927.4.3150"
"1370","Tb927.4.3160"
"1371","Tb927.4.3310"
"1372","Tb927.4.3320"
"1373","Tb927.4.3330"
"1374","Tb927.4.3340"
"1375","Tb927.4.3350"
"1376","Tb927.4.3360"
"1377","Tb927.4.3370"
"1378","Tb927.4.3390"
"1379","Tb927.4.3400"
"1380","Tb927.4.3410"
"1381","Tb927.4.3430"
"1382","Tb927.4.3440"
"1383","Tb927.4.3450"
"1384","Tb927.4.3470"
"1385","Tb927.4.3480"
"1386","Tb927.4.3500"
"1387","Tb927.4.3510"
"1388","Tb927.4.3520"
"1389","Tb927.4.3550"
"1390","Tb927.4.3590"
"1391","Tb927.4.3620"
"1392","Tb927.4.3650"
"1393","Tb927.4.3670"
"1394","Tb927.4.3730"
"1395","Tb927.4.3780"
"1396","Tb927.4.3790"
"1397","Tb927.4.3810"
"1398","Tb927.4.3820"
"1399","Tb927.4.3840"
"1400","Tb927.4.3850"
"1401","Tb927.4.3860"
"1402","Tb927.4.3870"
"1403","Tb927.4.3880"
"1404","Tb927.4.3910"
"1405","Tb927.4.3960"
"1406","Tb927.4.4030"
"1407","Tb927.4.4040"
"1408","Tb927.4.4050"
"1409","Tb927.4.4060"
"1410","Tb927.4.4070"
"1411","Tb927.4.4080"
"1412","Tb927.4.4180"
"1413","Tb927.4.4190"
"1414","Tb927.4.4210"
"1415","Tb927.4.4300"
"1416","Tb927.4.4330"
"1417","Tb927.4.4340"
"1418","Tb927.4.4360"
"1419","Tb927.4.4370"
"1420","Tb927.4.4380"
"1421","Tb927.4.4400"
"1422","Tb927.4.4480"
"1423","Tb927.4.4490"
"1424","Tb927.4.4500"
"1425","Tb927.4.4510"
"1426","Tb927.4.4550"
"1427","Tb927.4.4570"
"1428","Tb927.4.4600"
"1429","Tb927.4.4610"
"1430","Tb927.4.4620"
"1431","Tb927.4.4630"
"1432","Tb927.4.4640"
"1433","Tb927.4.4650"
"1434","Tb927.4.4670"
"1435","Tb927.4.4710"
"1436","Tb927.4.4750"
"1437","Tb927.4.4810"
"1438","Tb927.4.4820"
"1439","Tb927.4.4860"
"1440","Tb927.4.4900"
"1441","Tb927.4.4910"
"1442","Tb927.4.4920"
"1443","Tb927.4.4940"
"1444","Tb927.4.4950"
"1445","Tb927.4.4960"
"1446","Tb927.4.4990"
"1447","Tb927.4.5060"
"1448","Tb927.4.5110"
"1449","Tb927.4.5130"
"1450","Tb927.4.5140"
"1451","Tb927.4.5150"
"1452","Tb927.4.5180"
"1453","Tb927.4.5190"
"1454","Tb927.4.5200"
"1455","Tb927.4.5230"
"1456","Tb927.4.5240"
"1457","Tb927.4.5330"
"1458","Tb927.4.5390"
"1459","Tb927.4.5440"
"1460","Tb927.5.120"
"1461","Tb927.5.140"
"1462","Tb927.5.150"
"1463","Tb927.5.280"
"1464","Tb927.5.300"
"1465","Tb927.5.285b"
"1466","Tb927.5.287b"
"1467","Tb927.5.288b"
"1468","Tb927.5.291b"
"1469","Tb927.5.292b"
"1470","Tb927.5.296b"
"1471","Tb927.5.297b"
"1472","Tb927.5.320"
"1473","Tb927.5.360"
"1474","Tb927.5.370"
"1475","Tb927.5.390"
"1476","Tb927.5.410"
"1477","Tb927.5.420"
"1478","Tb927.5.440"
"1479","Tb927.5.450"
"1480","Tb927.5.460"
"1481","Tb927.5.470"
"1482","Tb927.5.490"
"1483","Tb927.5.510"
"1484","Tb927.5.520"
"1485","Tb927.5.570"
"1486","Tb927.5.590"
"1487","Tb927.5.600"
"1488","Tb927.5.610"
"1489","Tb927.5.620"
"1490","Tb927.5.640"
"1491","Tb927.5.660"
"1492","Tb927.5.670"
"1493","Tb927.5.680"
"1494","Tb927.5.690"
"1495","Tb927.5.710"
"1496","Tb927.5.750"
"1497","Tb927.5.770"
"1498","Tb927.5.780"
"1499","Tb927.5.800"
"1500","Tb927.5.830"
"1501","Tb927.5.840"
"1502","Tb927.5.850"
"1503","Tb927.5.860"
"1504","Tb927.5.880"
"1505","Tb927.5.890"
"1506","Tb927.5.900"
"1507","Tb927.5.910"
"1508","Tb927.5.920"
"1509","Tb927.5.930"
"1510","Tb927.5.970"
"1511","Tb927.5.980"
"1512","Tb927.5.1000"
"1513","Tb927.5.1010"
"1514","Tb927.5.1020"
"1515","Tb927.5.1030"
"1516","Tb927.5.1040"
"1517","Tb927.5.1090"
"1518","Tb927.5.1120"
"1519","Tb927.5.1140"
"1520","Tb927.5.1150"
"1521","Tb927.5.1160"
"1522","Tb927.5.1180"
"1523","Tb927.5.1200"
"1524","Tb927.5.1220"
"1525","Tb927.5.1250"
"1526","Tb927.5.1260"
"1527","Tb927.5.1270"
"1528","Tb927.5.1310"
"1529","Tb927.5.1360"
"1530","Tb927.5.1390"
"1531","Tb927.5.1410"
"1532","Tb927.5.1450"
"1533","Tb927.5.1460"
"1534","Tb927.5.1510"
"1535","Tb927.5.1520"
"1536","Tb927.5.1540"
"1537","Tb927.5.1550"
"1538","Tb927.5.1560"
"1539","Tb927.5.1570"
"1540","Tb927.5.1630"
"1541","Tb927.5.1650"
"1542","Tb927.5.1660"
"1543","Tb927.5.1700"
"1544","Tb927.5.1710"
"1545","Tb927.5.1720"
"1546","Tb927.5.1730"
"1547","Tb927.5.1740"
"1548","Tb927.5.1750"
"1549","Tb927.5.1760"
"1550","Tb927.5.1770"
"1551","Tb927.5.1790"
"1552","Tb927.5.1810"
"1553","Tb927.5.1840"
"1554","Tb927.5.1850"
"1555","Tb927.5.1870"
"1556","Tb927.5.1880"
"1557","Tb927.5.1900"
"1558","Tb927.5.1940"
"1559","Tb927.5.1970"
"1560","Tb927.5.1990"
"1561","Tb927.5.2020"
"1562","Tb927.5.2030"
"1563","Tb927.5.2050"
"1564","Tb927.5.2060"
"1565","Tb927.5.2080"
"1566","Tb927.5.2110"
"1567","Tb927.5.2140"
"1568","Tb927.5.2150"
"1569","Tb927.5.2160"
"1570","Tb927.5.2260"
"1571","Tb927.5.2290"
"1572","Tb927.5.2310"
"1573","Tb927.5.2320"
"1574","Tb927.5.2330"
"1575","Tb927.5.2340"
"1576","Tb927.5.2350"
"1577","Tb927.5.2370"
"1578","Tb927.5.2380"
"1579","Tb927.5.2400"
"1580","Tb927.5.2420"
"1581","Tb927.5.2450"
"1582","Tb927.5.2490"
"1583","Tb927.5.2510"
"1584","Tb927.5.2520"
"1585","Tb927.5.2550"
"1586","Tb927.5.2560"
"1587","Tb927.5.2570"
"1588","Tb927.5.2580"
"1589","Tb927.5.2590"
"1590","Tb927.5.2610"
"1591","Tb927.5.2650"
"1592","Tb927.5.2660"
"1593","Tb927.5.2680"
"1594","Tb927.5.2700"
"1595","Tb927.5.2730"
"1596","Tb927.5.2740"
"1597","Tb927.5.2780"
"1598","Tb927.5.2790"
"1599","Tb927.5.2800"
"1600","Tb927.5.2860"
"1601","Tb927.5.2870"
"1602","Tb927.5.2910"
"1603","Tb927.5.2920"
"1604","Tb927.5.2940"
"1605","Tb927.5.2960"
"1606","Tb927.5.2980"
"1607","Tb927.5.2990"
"1608","Tb927.5.3020"
"1609","Tb927.5.3030"
"1610","Tb927.5.3040"
"1611","Tb927.5.3050"
"1612","Tb927.5.3080"
"1613","Tb927.5.3090"
"1614","Tb927.5.3100"
"1615","Tb927.5.3140"
"1616","Tb927.5.3160"
"1617","Tb927.5.3170"
"1618","Tb927.5.3210"
"1619","Tb927.5.3230"
"1620","Tb927.5.3250"
"1621","Tb927.5.3270"
"1622","Tb927.5.3280"
"1623","Tb927.5.3300"
"1624","Tb927.5.3310"
"1625","Tb927.5.3330"
"1626","Tb927.5.3340"
"1627","Tb927.5.3350"
"1628","Tb927.5.3380"
"1629","Tb927.5.3400"
"1630","Tb927.5.3420"
"1631","Tb927.5.3450"
"1632","Tb927.5.3470"
"1633","Tb927.5.3480"
"1634","Tb927.5.3500"
"1635","Tb927.5.3510"
"1636","Tb927.5.3520"
"1637","Tb927.5.3550"
"1638","Tb927.5.3560"
"1639","Tb927.5.3590"
"1640","Tb927.5.3600"
"1641","Tb927.5.3680"
"1642","Tb927.5.3710"
"1643","Tb927.5.3720"
"1644","Tb927.5.3730"
"1645","Tb927.5.3740"
"1646","Tb927.5.3800"
"1647","Tb927.5.3810"
"1648","Tb927.5.3820"
"1649","Tb927.5.3830"
"1650","Tb927.5.3850"
"1651","Tb927.5.3870"
"1652","Tb927.5.3880"
"1653","Tb927.5.3890"
"1654","Tb927.5.3930"
"1655","Tb927.5.3940"
"1656","Tb927.5.3950"
"1657","Tb927.5.3990"
"1658","Tb927.5.4010"
"1659","Tb927.5.4020"
"1660","Tb927.5.4040"
"1661","Tb927.5.4090"
"1662","Tb927.5.4100"
"1663","Tb927.5.4110"
"1664","Tb927.5.4120"
"1665","Tb927.5.4130"
"1666","Tb927.5.4140"
"1667","Tb927.5.4160"
"1668","Tb927.5.4180"
"1669","Tb927.5.4270"
"1670","Tb927.5.4300"
"1671","Tb927.5.4330"
"1672","Tb927.5.4350"
"1673","Tb927.5.4360"
"1674","Tb927.5.4410"
"1675","Tb927.5.4420"
"1676","Tb927.5.4430"
"1677","Tb927.5.4450"
"1678","Tb927.5.4470"
"1679","Tb927.5.4500"
"1680","Tb927.5.4510"
"1681","Tb927.5.4520"
"1682","Tb927.5.4640"
"1683","Tb927.6.130"
"1684","Tb927.6.160"
"1685","Tb927.6.170"
"1686","Tb927.6.180"
"1687","Tb927.6.190"
"1688","Tb927.6.200"
"1689","Tb927.6.270"
"1690","Tb927.6.280"
"1691","Tb927.6.290"
"1692","Tb927.6.300"
"1693","Tb927.6.310"
"1694","Tb927.6.320"
"1695","Tb927.6.330"
"1696","Tb927.6.350"
"1697","Tb927.6.360"
"1698","Tb927.6.370"
"1699","Tb927.6.390"
"1700","Tb927.6.400"
"1701","Tb927.6.410"
"1702","Tb927.6.420"
"1703","Tb927.6.430"
"1704","Tb927.6.550"
"1705","Tb927.6.570"
"1706","Tb927.6.610"
"1707","Tb927.6.620"
"1708","Tb927.6.630"
"1709","Tb927.6.650"
"1710","Tb927.6.670"
"1711","Tb927.6.700"
"1712","Tb927.6.720"
"1713","Tb927.6.740"
"1714","Tb927.6.750"
"1715","Tb927.6.800"
"1716","Tb927.6.830"
"1717","Tb927.6.840"
"1718","Tb927.6.870"
"1719","Tb927.6.890"
"1720","Tb927.6.900"
"1721","Tb927.6.910"
"1722","Tb927.6.1020"
"1723","Tb927.6.1080"
"1724","Tb927.6.1090"
"1725","Tb927.6.1100"
"1726","Tb927.6.1110"
"1727","Tb927.6.1120"
"1728","Tb927.6.1140"
"1729","Tb927.6.1150"
"1730","Tb927.6.1190"
"1731","Tb927.6.1210"
"1732","Tb927.6.1220"
"1733","Tb927.6.1230"
"1734","Tb927.6.1250"
"1735","Tb927.6.1260"
"1736","Tb927.6.1270"
"1737","Tb927.6.1280"
"1738","Tb927.6.1290"
"1739","Tb927.6.1420"
"1740","Tb927.6.1430"
"1741","Tb927.6.1450"
"1742","Tb927.6.1460"
"1743","Tb927.6.1470"
"1744","Tb927.6.1490"
"1745","Tb927.6.1500"
"1746","Tb927.6.1520"
"1747","Tb927.6.1550"
"1748","Tb927.6.1560"
"1749","Tb927.6.1590"
"1750","Tb927.6.1610"
"1751","Tb927.6.1650"
"1752","Tb927.6.1670"
"1753","Tb927.6.1730"
"1754","Tb927.6.1740"
"1755","Tb927.6.1750"
"1756","Tb927.6.1760"
"1757","Tb927.6.1810"
"1758","Tb927.6.1850"
"1759","Tb927.6.1870"
"1760","Tb927.6.1880"
"1761","Tb927.6.1900"
"1762","Tb927.6.1940"
"1763","Tb927.6.1950"
"1764","Tb927.6.2000"
"1765","Tb927.6.2040"
"1766","Tb927.6.2060"
"1767","Tb927.6.2070"
"1768","Tb927.6.2080"
"1769","Tb927.6.2090"
"1770","Tb927.6.2120"
"1771","Tb927.6.2130"
"1772","Tb927.6.2150"
"1773","Tb927.6.2160"
"1774","Tb927.6.2170"
"1775","Tb927.6.2200"
"1776","Tb927.6.2220"
"1777","Tb927.6.2230"
"1778","Tb927.6.2370"
"1779","Tb927.6.2380"
"1780","Tb927.6.2390"
"1781","Tb927.6.2410"
"1782","Tb927.6.2420"
"1783","Tb927.6.2430"
"1784","Tb927.6.2440"
"1785","Tb927.6.2450"
"1786","Tb927.6.2460"
"1787","Tb927.6.2470"
"1788","Tb927.6.2490"
"1789","Tb927.6.2510"
"1790","Tb927.6.2520"
"1791","Tb927.6.2590"
"1792","Tb927.6.2600"
"1793","Tb927.6.2610"
"1794","Tb927.6.2640"
"1795","Tb927.6.2650"
"1796","Tb927.6.2670"
"1797","Tb927.6.2690"
"1798","Tb927.6.2750"
"1799","Tb927.6.2760"
"1800","Tb927.6.2780"
"1801","Tb927.6.2800"
"1802","Tb927.6.2820"
"1803","Tb927.6.2830"
"1804","Tb927.6.2840"
"1805","Tb927.6.2850"
"1806","Tb927.6.2870"
"1807","Tb927.6.2880"
"1808","Tb927.6.2890"
"1809","Tb927.6.2950"
"1810","Tb927.6.2960"
"1811","Tb927.6.2980"
"1812","Tb927.6.2990"
"1813","Tb927.6.3000"
"1814","Tb927.6.3030"
"1815","Tb927.6.3050"
"1816","Tb927.6.3080"
"1817","Tb927.6.3100"
"1818","Tb927.6.3110"
"1819","Tb927.6.3120"
"1820","Tb927.6.3130"
"1821","Tb927.6.3140"
"1822","Tb927.6.3150"
"1823","Tb927.6.3190"
"1824","Tb927.6.3210"
"1825","Tb927.6.3220"
"1826","Tb927.6.3230"
"1827","Tb927.6.3240"
"1828","Tb927.6.3250"
"1829","Tb927.6.3260"
"1830","Tb927.6.3270"
"1831","Tb927.6.3320"
"1832","Tb927.6.3340"
"1833","Tb927.6.3350"
"1834","Tb927.6.3360"
"1835","Tb927.6.3400"
"1836","Tb927.6.3410"
"1837","Tb927.6.3420"
"1838","Tb927.6.3430"
"1839","Tb927.6.3460"
"1840","Tb927.6.3470"
"1841","Tb927.6.3500"
"1842","Tb927.6.3510"
"1843","Tb927.6.3530"
"1844","Tb927.6.3540"
"1845","Tb927.6.3580"
"1846","Tb927.6.3590"
"1847","Tb927.6.3600"
"1848","Tb927.6.3620"
"1849","Tb927.6.3630"
"1850","Tb927.6.3650"
"1851","Tb927.6.3690"
"1852","Tb927.6.3710"
"1853","Tb927.6.3720"
"1854","Tb927.6.3750"
"1855","Tb927.6.3770"
"1856","Tb927.6.3780"
"1857","Tb927.6.3790"
"1858","Tb927.6.3810"
"1859","Tb927.6.3820"
"1860","Tb927.6.3850"
"1861","Tb927.6.3860"
"1862","Tb927.6.3900"
"1863","Tb927.6.3910"
"1864","Tb927.6.3930"
"1865","Tb927.6.3950"
"1866","Tb927.6.3980"
"1867","Tb927.6.3990"
"1868","Tb927.6.4000"
"1869","Tb927.6.4010"
"1870","Tb927.6.4020"
"1871","Tb927.6.4040"
"1872","Tb927.6.4070"
"1873","Tb927.6.4080"
"1874","Tb927.6.4090"
"1875","Tb927.6.4100"
"1876","Tb927.6.4130"
"1877","Tb927.6.4180"
"1878","Tb927.6.4200"
"1879","Tb927.6.4230"
"1880","Tb927.6.4270"
"1881","Tb927.6.4290"
"1882","Tb927.6.4340"
"1883","Tb927.6.4350"
"1884","Tb927.6.4370"
"1885","Tb927.6.4400"
"1886","Tb927.6.4480"
"1887","Tb927.6.4490"
"1888","Tb927.6.4500"
"1889","Tb927.6.4510"
"1890","Tb927.6.4520"
"1891","Tb927.6.4550"
"1892","Tb927.6.4580"
"1893","Tb927.6.4590"
"1894","Tb927.6.4610"
"1895","Tb927.6.4620"
"1896","Tb927.6.4640"
"1897","Tb927.6.4650"
"1898","Tb927.6.4670"
"1899","Tb927.6.4720"
"1900","Tb927.6.4740"
"1901","Tb927.6.4770"
"1902","Tb927.6.4780"
"1903","Tb927.6.4800"
"1904","Tb927.6.4830"
"1905","Tb927.6.4950"
"1906","Tb927.6.4970"
"1907","Tb927.6.5010"
"1908","Tb927.6.5030"
"1909","Tb927.6.5040"
"1910","Tb927.6.5080"
"1911","Tb927.6.5090"
"1912","Tb927.6.5150"
"1913","Tb927.6.5160"
"1914","Tb927.6.5170"
"1915","Tb927.6.5210"
"1916","Tb927.6.5490"
"1917","Tb927.7.160"
"1918","Tb927.7.170"
"1919","Tb927.7.180"
"1920","Tb927.7.190"
"1921","Tb927.7.230"
"1922","Tb927.7.240"
"1923","Tb927.7.250"
"1924","Tb927.7.270"
"1925","Tb927.7.350"
"1926","Tb927.7.370"
"1927","Tb927.7.490"
"1928","Tb927.7.500"
"1929","Tb927.7.510"
"1930","Tb927.7.570"
"1931","Tb927.7.600"
"1932","Tb927.7.610"
"1933","Tb927.7.620"
"1934","Tb927.7.640"
"1935","Tb927.7.650"
"1936","Tb927.7.690"
"1937","Tb927.7.700"
"1938","Tb927.7.710"
"1939","Tb927.7.720"
"1940","Tb927.7.750"
"1941","Tb927.7.760"
"1942","Tb927.7.840"
"1943","Tb927.7.860"
"1944","Tb927.7.870"
"1945","Tb927.7.900"
"1946","Tb927.7.920"
"1947","Tb927.7.950"
"1948","Tb927.7.970"
"1949","Tb927.7.990"
"1950","Tb927.7.1030"
